UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,AIRCRAFT_TYPE,MONTH
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",12709,KKI,"Akiachak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",12779,KPN,"Kipnuk, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",12807,KSM,"St. Mary's, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",12831,KUK,"Kasigluk, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",12851,KWK,"Kwigillingok, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",10241,AKI,"Akiak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",13369,MLL,"Marshall, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",13710,NME,"Nightmute, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",13770,NUP,"Nunapitchuk, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",13894,OOK,"Toksook, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",14130,PKA,"Napaskiak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",14234,PQS,"Pilot Station, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",14282,PTU,"Platinum, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",12853,KWN,"Quinhagak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",14627,RSH,"Russian Mission, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",15257,TLT,"Tuluksak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",15282,TNK,"Tununak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",15798,WNA,"Napakiak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",15862,WTL,"Tuntutuliak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",15887,WWT,"Newtok, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",11952,GNU,"Goodnews Bay, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",13434,MOU,"Mountain Village, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11227,CYF,"Chefornak, AK",11227,CYF,"Chefornak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11227,CYF,"Chefornak, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11227,CYF,"Chefornak, AK",12779,KPN,"Kipnuk, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11227,CYF,"Chefornak, AK",15862,WTL,"Tuntutuliak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11227,CYF,"Chefornak, AK",11952,GNU,"Goodnews Bay, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11492,EEK,"Eek, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11492,EEK,"Eek, AK",12853,KWN,"Quinhagak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11492,EEK,"Eek, AK",15862,WTL,"Tuntutuliak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12708,KKH,"Kongiganak, AK",11227,CYF,"Chefornak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12708,KKH,"Kongiganak, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12708,KKH,"Kongiganak, AK",12779,KPN,"Kipnuk, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12708,KKH,"Kongiganak, AK",12851,KWK,"Kwigillingok, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12807,KSM,"St. Mary's, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12807,KSM,"St. Mary's, AK",12807,KSM,"St. Mary's, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12807,KSM,"St. Mary's, AK",13369,MLL,"Marshall, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12807,KSM,"St. Mary's, AK",14234,PQS,"Pilot Station, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12807,KSM,"St. Mary's, AK",13434,MOU,"Mountain Village, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12779,KPN,"Kipnuk, AK",11227,CYF,"Chefornak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12779,KPN,"Kipnuk, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12779,KPN,"Kipnuk, AK",12708,KKH,"Kongiganak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12779,KPN,"Kipnuk, AK",13710,NME,"Nightmute, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12779,KPN,"Kipnuk, AK",12853,KWN,"Quinhagak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12779,KPN,"Kipnuk, AK",15862,WTL,"Tuntutuliak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13369,MLL,"Marshall, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13369,MLL,"Marshall, AK",12807,KSM,"St. Mary's, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13369,MLL,"Marshall, AK",14234,PQS,"Pilot Station, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13369,MLL,"Marshall, AK",14627,RSH,"Russian Mission, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13369,MLL,"Marshall, AK",15257,TLT,"Tuluksak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13710,NME,"Nightmute, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13710,NME,"Nightmute, AK",12779,KPN,"Kipnuk, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13710,NME,"Nightmute, AK",13894,OOK,"Toksook, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13710,NME,"Nightmute, AK",15282,TNK,"Tununak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13770,NUP,"Nunapitchuk, AK",10405,ATT,"Atmautluak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13770,NUP,"Nunapitchuk, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13770,NUP,"Nunapitchuk, AK",12831,KUK,"Kasigluk, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13770,NUP,"Nunapitchuk, AK",13369,MLL,"Marshall, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13894,OOK,"Toksook, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13894,OOK,"Toksook, AK",12779,KPN,"Kipnuk, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13894,OOK,"Toksook, AK",13710,NME,"Nightmute, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13894,OOK,"Toksook, AK",15282,TNK,"Tununak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13894,OOK,"Toksook, AK",15887,WWT,"Newtok, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14130,PKA,"Napaskiak, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14130,PKA,"Napaskiak, AK",15798,WNA,"Napakiak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14282,PTU,"Platinum, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14282,PTU,"Platinum, AK",11952,GNU,"Goodnews Bay, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14627,RSH,"Russian Mission, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14627,RSH,"Russian Mission, AK",12807,KSM,"St. Mary's, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14627,RSH,"Russian Mission, AK",13369,MLL,"Marshall, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14627,RSH,"Russian Mission, AK",14234,PQS,"Pilot Station, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14627,RSH,"Russian Mission, AK",13434,MOU,"Mountain Village, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15282,TNK,"Tununak, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15282,TNK,"Tununak, AK",13894,OOK,"Toksook, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12853,KWN,"Quinhagak, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12853,KWN,"Quinhagak, AK",11492,EEK,"Eek, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12853,KWN,"Quinhagak, AK",11952,GNU,"Goodnews Bay, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15798,WNA,"Napakiak, AK",12855,KWT,"Kwethluk, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15798,WNA,"Napakiak, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15798,WNA,"Napakiak, AK",11492,EEK,"Eek, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15798,WNA,"Napakiak, AK",12709,KKI,"Akiachak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15798,WNA,"Napakiak, AK",14130,PKA,"Napaskiak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15862,WTL,"Tuntutuliak, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15862,WTL,"Tuntutuliak, AK",11492,EEK,"Eek, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15887,WWT,"Newtok, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15887,WWT,"Newtok, AK",13894,OOK,"Toksook, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15887,WWT,"Newtok, AK",14234,PQS,"Pilot Station, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15887,WWT,"Newtok, AK",15282,TNK,"Tununak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12851,KWK,"Kwigillingok, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12851,KWK,"Kwigillingok, AK",12708,KKH,"Kongiganak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12851,KWK,"Kwigillingok, AK",12779,KPN,"Kipnuk, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11952,GNU,"Goodnews Bay, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11952,GNU,"Goodnews Bay, AK",11492,EEK,"Eek, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11952,GNU,"Goodnews Bay, AK",14282,PTU,"Platinum, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11952,GNU,"Goodnews Bay, AK",12853,KWN,"Quinhagak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11952,GNU,"Goodnews Bay, AK",15798,WNA,"Napakiak, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13434,MOU,"Mountain Village, AK",10551,BET,"Bethel, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13434,MOU,"Mountain Village, AK",12807,KSM,"St. Mary's, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13434,MOU,"Mountain Village, AK",14234,PQS,"Pilot Station, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13434,MOU,"Mountain Village, AK",14627,RSH,"Russian Mission, AK",035,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10405,ATT,"Atmautluak, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10405,ATT,"Atmautluak, AK",13770,NUP,"Nunapitchuk, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12709,KKI,"Akiachak, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12709,KKI,"Akiachak, AK",15257,TLT,"Tuluksak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10241,AKI,"Akiak, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10241,AKI,"Akiak, AK",12709,KKI,"Akiachak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15257,TLT,"Tuluksak, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12831,KUK,"Kasigluk, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14234,PQS,"Pilot Station, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14234,PQS,"Pilot Station, AK",13369,MLL,"Marshall, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14234,PQS,"Pilot Station, AK",14627,RSH,"Russian Mission, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14234,PQS,"Pilot Station, AK",13434,MOU,"Mountain Village, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12855,KWT,"Kwethluk, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12855,KWT,"Kwethluk, AK",12709,KKI,"Akiachak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12855,KWT,"Kwethluk, AK",15257,TLT,"Tuluksak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",12855,KWT,"Kwethluk, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",10405,ATT,"Atmautluak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",11227,CYF,"Chefornak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",11492,EEK,"Eek, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",12708,KKH,"Kongiganak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",12709,KKI,"Akiachak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",12779,KPN,"Kipnuk, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",12807,KSM,"St. Mary's, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",12831,KUK,"Kasigluk, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",12851,KWK,"Kwigillingok, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",10241,AKI,"Akiak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",13369,MLL,"Marshall, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",13710,NME,"Nightmute, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",13770,NUP,"Nunapitchuk, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",13894,OOK,"Toksook, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",14130,PKA,"Napaskiak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",14234,PQS,"Pilot Station, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",14282,PTU,"Platinum, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",12853,KWN,"Quinhagak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",14627,RSH,"Russian Mission, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",15257,TLT,"Tuluksak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",15282,TNK,"Tununak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",15798,WNA,"Napakiak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",15887,WWT,"Newtok, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",11952,GNU,"Goodnews Bay, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,"Bethel, AK",13434,MOU,"Mountain Village, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11227,CYF,"Chefornak, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11227,CYF,"Chefornak, AK",12779,KPN,"Kipnuk, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11492,EEK,"Eek, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11492,EEK,"Eek, AK",12853,KWN,"Quinhagak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11492,EEK,"Eek, AK",15862,WTL,"Tuntutuliak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12708,KKH,"Kongiganak, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12708,KKH,"Kongiganak, AK",12851,KWK,"Kwigillingok, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12807,KSM,"St. Mary's, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12807,KSM,"St. Mary's, AK",14234,PQS,"Pilot Station, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12779,KPN,"Kipnuk, AK",11227,CYF,"Chefornak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12779,KPN,"Kipnuk, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13369,MLL,"Marshall, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13369,MLL,"Marshall, AK",14234,PQS,"Pilot Station, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13369,MLL,"Marshall, AK",14627,RSH,"Russian Mission, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13710,NME,"Nightmute, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13710,NME,"Nightmute, AK",13894,OOK,"Toksook, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13770,NUP,"Nunapitchuk, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13894,OOK,"Toksook, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13894,OOK,"Toksook, AK",13710,NME,"Nightmute, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13894,OOK,"Toksook, AK",15282,TNK,"Tununak, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14130,PKA,"Napaskiak, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14282,PTU,"Platinum, AK",10551,BET,"Bethel, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14282,PTU,"Platinum, AK",11952,GNU,"Goodnews Bay, AK",079,7
K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14627,RSH,"Russian Mission, AK",10551,BET,"Bethel, AK",079,7
